Population,Per Capita Income,Average Rent,City,Median Household Income
247.0,21985.0,444.0,RADISSON,34423.0
1346.0,35738.0,1024.0,RADNOR,90089.0
206.0,20807.0,,RADOM,29861.0
39260.0,19389.0,570.0,RAEFORD,49298.0
36.0,25581.0,,RAGAN,80278.0
4431.0,24032.0,243.0,RAGLAND,54756.5
5201.0,24196.0,620.0,RAGLEY,54138.0
27701.0,28095.0,1048.0,RAHWAY,58101.0
5602.0,4108.0,227.0,RAIFORD,47400.0
131.0,20157.0,,RAIL ROAD FLAT,21382.0
187.0,25493.0,663.0,RAILROAD,55893.0
477.0,40935.0,,RAINBOW,91875.0
10059.0,22760.0,521.0,RAINBOW CITY,45111.0
111.0,28239.0,,RAINBOW LAKE,45074.0
3792.0,17415.0,306.0,RAINELLE,32309.0
11090.0,25569.0,730.5,RAINIER,53387.5
8095.0,16136.0,384.0,RAINSVILLE,34268.0
415.0,10183.0,442.0,RAISIN CITY,28750.0
250.0,21074.0,,RAKE,49375.0
505490.0,32397.5,704.4,RALEIGH,58374.8
2480.0,16804.0,355.0,RALLS,34688.0
1350.0,26260.3,,RALPH,49391.0
1351.0,17867.2,437.0,RALSTON,35862.5
2277.0,20739.5,181.0,RAMAH,38241.5
4231.0,22128.5,373.5,RAMER,35014.5
555.0,23316.0,422.0,RAMEY,43274.0
40214.0,26826.5,581.0,RAMONA,53023.0
20.0,27895.0,,RAMPART,45000.0
569.0,22145.0,354.0,RAMSAY,49843.5
6863.0,18809.0,497.0,RAMSEUR,40106.0
18766.0,37196.0,813.5,RAMSEY,77568.0
3608.0,22450.0,419.0,RANBURNE,52500.0
1127.0,25854.0,605.0,RANCHESTER,43300.0
233.0,21767.0,1074.0,RANCHITA,37143.0
62132.0,30935.0,1137.0,RANCHO CORDOVA,75596.5
168012.0,34333.2,1363.0,RANCHO CUCAMONGA,85060.5
17456.0,61620.0,1236.0,RANCHO MIRAGE,77526.0
42051.0,57705.0,2001.0,RANCHO PALOS VERDES,118860.0
9451.0,71465.0,2001.0,RANCHO SANTA FE,128228.5
44767.0,40069.0,1508.0,RANCHO SANTA MARGARITA,98821.0
6640.0,19897.0,668.0,RANCHOS DE TAOS,35940.0
262.0,58279.0,,RANCOCAS,182716.0
60.0,41763.0,,RAND,89464.0
158.0,20204.0,319.0,RANDALIA,45536.0
1906.0,28852.7,373.0,RANDALL,52807.7
31020.0,32572.0,900.0,RANDALLSTOWN,75010.0
1906.0,20015.0,456.0,RANDLE,35061.0
16383.0,22432.0,447.0,RANDLEMAN,42295.0
1158.0,21078.0,413.0,RANDLETT,50579.5
80621.0,26315.2,608.2,RANDOLPH,54093.4
29.0,9710.0,,RANDOLPH A F B,
1376.0,23472.0,936.0,RANDOLPH CENTER,61645.0
3202.0,27843.0,550.0,RANDOM LAKE,56648.0
116.0,16139.0,,RANDSBURG,26280.0
212.0,65206.0,,RANGE,18333.0
1602.0,26118.0,594.0,RANGELEY,43750.0
2570.0,28140.0,625.0,RANGELY,63636.0
8455.0,18724.3,347.5,RANGER,34145.7
138.0,34107.0,,RANIER,49479.0
1989.0,23567.5,363.0,RANKIN,55694.5
1821.0,24592.2,385.3,RANSOM,43968.8
1397.0,52435.0,1579.0,RANSOM CANYON,102500.0
4756.0,27970.0,547.0,RANSOMVILLE,57500.0
6364.0,25839.0,675.0,RANSON,42737.0
14590.0,22767.5,416.5,RANTOUL,50289.5
335.0,21587.0,258.0,RAPELJE,62813.0
1673.0,28782.0,510.0,RAPHINE,53729.0
94697.0,26417.8,702.0,RAPID CITY,51055.2
3713.0,24115.0,498.0,RAPID RIVER,46709.0
1496.0,27533.0,1096.0,RAPIDAN,59097.0
297.0,40938.0,,RAPIDS CITY,91250.0
255.0,33144.0,,RAPPAHANNOCK ACADEMY,103021.0
70.0,36046.0,,RAQUETTE LAKE,61111.0
439.0,12558.0,802.0,RARDEN,33571.0
7173.0,30322.5,1094.0,RARITAN,64375.0
1365.0,26177.5,421.0,RATCLIFF,46864.0
14001.0,21421.0,776.0,RATHDRUM,50332.0
906.0,22429.0,350.0,RATLIFF CITY,46442.0
7663.0,20786.0,430.0,RATON,34280.0
741.0,20563.0,185.0,RATTAN,35000.0
66.0,24348.0,,RAVALLI,21625.0
4225.0,19945.5,316.0,RAVEN,44274.5
5026.0,28407.0,695.0,RAVENA,57371.0
453.0,21638.0,,RAVENCLIFF,53854.0
6.0,25650.0,,RAVENDALE,
1527.0,12355.0,278.0,RAVENDEN,23696.0
573.0,17942.0,99.0,RAVENDEN SPRINGS,30750.0
4202.0,25860.0,539.0,RAVENEL,43936.0
44481.0,21480.4,471.8,RAVENNA,46389.6
3852.0,32555.0,1056.0,RAVENSDALE,77623.0
8346.0,21856.0,422.0,RAVENSWOOD,38556.0
1270.0,21305.0,384.0,RAVENWOOD,48611.0
601.0,20423.0,99.0,RAVIA,36458.0
2667.0,25257.0,148.0,RAWLINGS,57118.5
9465.0,26090.0,618.0,RAWLINS,56353.0
1780.0,22815.0,568.0,RAWSON,53125.0
6420.0,26982.0,859.0,RAY,57706.3
1803.0,4610.0,,RAY BROOK,
6039.0,15849.0,445.0,RAY CITY,39846.0
3368.0,21880.0,339.0,RAYLAND,39306.0
1123.0,18695.0,511.0,RAYLE,40781.0
39962.0,27991.5,588.8,RAYMOND,58988.2
16843.0,12896.3,381.7,RAYMONDVILLE,27305.3
20563.0,30886.0,964.0,RAYMORE,72221.0
16425.0,21921.0,347.0,RAYNE,42263.0
166.0,26645.0,,RAYNESFORD,50893.0
13450.0,34853.0,1204.0,RAYNHAM,80761.0
599.0,10415.0,,RAYSAL,18472.0
14504.0,21392.5,359.0,RAYVILLE,49068.5
1115.0,18390.0,384.0,RAYWICK,40813.0
325.0,34670.0,,REA,65000.0
974.0,22160.0,221.0,READER,23846.0
2578.0,32024.0,640.0,READFIELD,71875.0
242604.0,26170.7,712.9,READING,53954.0
1327.0,25078.0,474.0,READLYN,59286.0
132.0,19681.0,750.0,READS LANDING,37500.0
726.0,25097.0,376.0,READSBORO,36750.0
965.0,20691.0,438.0,READSTOWN,32143.0
2331.0,24847.0,419.0,READYVILLE,53828.0
1828.0,18708.5,381.0,REAGAN,41259.5
758.0,18767.0,,REALITOS,19205.0
1551.0,25777.0,454.0,REARDAN,55500.0
485.0,25976.0,435.0,REASNOR,63194.0
986.0,19507.0,,REBECCA,38750.0
1361.0,19061.0,600.0,REBERSBURG,46713.0
175.0,32187.0,,REBUCK,63333.0
212.0,27527.0,,RECLUSE,56063.0
4052.0,20483.0,235.5,RECTOR,42328.5
23778.0,41938.0,1139.0,RED BANK,75012.0
1919.0,21790.0,,RED BANKS,42853.0
4055.0,20082.0,312.0,RED BAY,34447.0
28084.0,20777.0,664.0,RED BLUFF,39934.0
4597.0,17144.0,335.0,RED BOILING SPRINGS,32109.0
7329.0,27917.0,514.0,RED BUD,55852.0
272.0,30982.0,1094.0,RED CLIFF,64375.0
1426.0,21202.0,289.0,RED CLOUD,34010.0
2992.0,17549.0,496.0,RED CREEK,46034.0
32.0,49916.0,,RED DEVIL,51250.0
629.0,30261.0,,RED FEATHER LAKES,40583.0
2906.0,29039.0,627.0,RED HILL,57011.0
10332.0,35753.0,847.0,RED HOOK,69091.0
2846.0,20419.0,,RED HOUSE,63515.0
798.0,15175.0,316.0,RED JACKET,23958.0
2631.0,24359.0,408.0,RED LAKE FALLS,53272.0
3182.0,16138.0,334.0,RED LEVEL,33930.0
22171.0,26526.0,628.0,RED LION,57673.0
3301.0,28663.0,635.0,RED LODGE,49458.0
249.0,18851.0,,RED MOUNTAIN,24306.0
46797.0,24496.8,484.0,RED OAK,52718.8
434.0,33115.0,601.0,RED RIVER,44853.0
5614.0,22574.3,617.3,RED ROCK,60164.0
13827.0,13221.0,357.0,RED SPRINGS,26708.0
1345.0,11555.0,167.0,RED VALLEY,28250.0
18417.0,28608.0,622.0,RED WING,53113.0
99.0,13046.0,300.0,REDBIRD,18542.0
1720.0,10896.0,218.0,REDBY,31438.0
308.0,16503.0,725.0,REDCREST,37727.0
75.0,8541.0,,REDDELL,
6878.0,20682.5,741.0,REDDICK,47112.5
121657.0,25275.0,761.0,REDDING,51187.0
8481.0,23844.6,397.8,REDFIELD,45976.2
54090.0,22214.4,815.5,REDFORD,47685.8
449.0,18594.0,,REDFOX,33140.0
4050.0,17909.0,532.0,REDGRANITE,38919.0
0.0,,,REDIG,
2011.0,22819.0,359.0,REDKEY,42399.0
3279.0,10937.0,294.0,REDLAKE,34099.0
74496.0,32442.0,994.0,REDLANDS,65272.5
195.0,20490.0,378.0,REDMON,45750.0
117115.0,36223.0,1131.3,REDMOND,76070.0
75209.0,54614.0,1619.5,REDONDO BEACH,99366.5
13.0,,,REDROCK,
28.0,,,REDSTONE,
437.0,27013.0,,REDVALE,46875.0
31.0,18623.0,,REDWATER,14519.0
1145.0,18750.0,729.0,REDWAY,27635.0
2190.0,22230.5,786.0,REDWOOD,53743.0
106924.0,49352.8,1522.2,REDWOOD CITY,97512.0
6500.0,26598.0,445.0,REDWOOD FALLS,46605.0
6236.0,25239.0,779.0,REDWOOD VALLEY,62090.0
117.0,26563.0,,REE HEIGHTS,24554.0
1082.0,17173.0,414.0,REED,38242.0
7137.0,17527.0,438.0,REED CITY,32955.0
490.0,32539.0,573.0,REED POINT,46667.0
408.0,26694.0,383.0,REEDER,42955.0
1364.0,23507.0,1053.0,REEDERS,46400.0
30665.0,16928.0,747.0,REEDLEY,48817.0
1127.0,19393.0,221.0,REEDS,37917.0
8085.0,21920.0,557.0,REEDS SPRING,41518.0
13507.0,23202.0,595.0,REEDSBURG,50972.0
5308.0,21653.0,502.0,REEDSPORT,34657.0
13489.0,22100.5,466.5,REEDSVILLE,47668.2
2177.0,35808.0,723.0,REEDVILLE,59881.0
1089.0,16606.0,927.0,REEDY,43472.0
1665.0,27352.0,288.0,REELSVILLE,56964.0
3929.0,25352.0,501.0,REESE,52386.0
1911.0,25547.0,601.0,REESEVILLE,53205.0
186.0,16432.0,,REESVILLE,52981.0
1263.0,24537.0,504.0,REEVES,50372.0
1382.0,20332.0,,REEVESVILLE,35536.0
3748.0,18989.0,146.0,REFORM,28846.0
3647.0,23253.0,339.0,REFUGIO,44861.0
193.0,21656.0,,REGAN,29375.0
420.0,36944.0,325.0,REGENT,61250.0
349.0,29667.5,,REGINA,57005.5
1479.0,17749.0,408.0,REGISTER,36091.0
42297.0,34268.0,1218.0,REGO PARK,52532.0
11874.0,23051.0,894.0,REHOBOTH,58906.5
11576.0,42472.0,805.0,REHOBOTH BEACH,61069.0
591.0,14556.0,475.0,REHRERSBURG,39318.0
48978.0,16187.0,397.5,REIDSVILLE,35556.0
156.0,11266.0,,REIDVILLE,26094.0
2624.0,33303.0,381.0,REINBECK,60743.0
5209.0,28995.0,672.0,REINHOLDS,69850.0
33190.0,39403.0,947.0,REISTERSTOWN,72571.0
704.0,16109.0,447.0,REKLAW,39038.0
1127.0,18653.3,488.0,RELIANCE,52048.5
5610.0,16936.0,440.0,REMBERT,32050.0
393.0,20132.0,331.0,REMBRANDT,40536.0
2114.0,23523.0,248.0,REMER,35972.0
5973.0,22977.5,589.0,REMINGTON,59459.0
3490.0,26127.0,446.0,REMLAP,54263.0
6954.0,25020.5,465.5,REMSEN,56996.5
878.0,52550.0,,REMSENBURG,100923.0
2945.0,20984.0,364.0,REMUS,42017.0
96.0,19350.0,,RENA LARA,
62.0,19477.0,,RENAULT,
4130.0,29656.0,499.0,RENFREW,55844.0
1115.0,19865.5,409.5,RENICK,42568.0
1029.0,30568.0,,RENNER,72000.0
280816.0,29170.4,818.4,RENO,53807.7
2212.0,16997.0,271.0,RENOVO,27630.0
32069.0,28848.5,658.0,RENSSELAER,58709.0
1236.0,29226.0,563.0,RENSSELAER FALLS,48611.0
565.0,24955.0,618.0,RENSSELAERVILLE,60875.0
75.0,14473.0,,RENTIESVILLE,14779.0
147179.0,33998.4,1006.0,RENTON,69945.6
2561.0,19386.0,424.0,RENTZ,42375.0
2198.0,25188.0,474.0,RENVILLE,51190.0
395.0,26881.0,267.0,RENWICK,53304.0
2103.0,14788.0,337.0,REPTON,32625.0
26037.0,23888.8,451.0,REPUBLIC,43029.0
494.0,28722.0,411.0,REPUBLICAN CITY,49107.0
5893.0,16708.0,511.0,RESACA,41183.0
5273.0,38148.0,1568.0,RESCUE,93209.0
76616.0,20674.0,1078.0,RESEDA,51266.0
9106.0,23576.3,541.5,RESERVE,51130.3
60596.0,60737.0,1489.3,RESTON,111581.7
143.0,31461.0,,RETSOF,80625.0
148.0,14764.0,300.0,REUBENS,36250.0
1841.0,21411.0,625.0,REVA,60500.0
225.0,9591.0,334.0,REVELO,9067.0
53297.0,22018.7,568.0,REVERE,48371.0
485.0,26812.0,325.0,REVILLO,57500.0
618.0,13594.0,415.0,REVLOC,25714.0
515.0,25469.0,471.0,REW,72179.0
711.0,19143.0,400.0,REWEY,40000.0
13866.0,18884.0,842.0,REX,42620.0
36462.0,9589.0,585.0,REXBURG,31441.0
5638.0,28662.7,976.3,REXFORD,65157.7
411.0,26716.0,403.0,REXVILLE,40682.0
389.0,22724.0,125.0,REYDON,41250.0
340.0,19125.0,206.0,REYNO,23125.0
6373.0,20528.0,487.0,REYNOLDS,45036.6
1243.0,20946.0,,REYNOLDS STATION,43819.0
52605.0,26874.0,660.0,REYNOLDSBURG,54176.0
7169.0,19503.5,407.0,REYNOLDSVILLE,40532.5
406.0,52857.0,381.0,RHAME,85417.0
215.0,12752.0,,RHEEMS,34712.0
1043.0,17928.0,284.0,RHINE,34850.0
9046.0,47953.0,960.0,RHINEBECK,72551.0
457.0,35632.0,874.0,RHINECLIFF,65000.0
809.0,21704.0,417.0,RHINELAND,46979.0
19965.0,26691.0,572.0,RHINELANDER,44554.0
1335.0,29173.0,,RHOADESVILLE,71615.0
118.0,16781.0,,RHODELIA,42614.0
264.0,14143.0,286.0,RHODELL,26622.0
1986.0,26155.5,394.5,RHODES,50243.0
1747.0,25770.0,723.0,RHODESDALE,70145.0
477.0,14542.0,500.0,RHODHISS,31458.0
1696.0,30576.0,910.0,RHODODENDRON,57821.0
8959.0,24413.0,613.0,RHOME,64280.0
103836.0,18624.0,1241.0,RIALTO,62080.5
2126.0,20271.0,407.0,RIB LAKE,38352.0
1489.0,12708.0,731.0,RIBERA,24357.0
11649.0,21393.5,546.8,RICE,43337.2
15648.0,24969.0,513.0,RICE LAKE,40895.0
1573.0,21504.0,513.0,RICEBORO,43869.0
1766.0,22240.0,461.0,RICES LANDING,47865.0
6833.0,19691.0,361.5,RICEVILLE,45660.5
1187.0,22825.0,344.0,RICH CREEK,36406.0
2566.0,16678.0,294.0,RICH HILL,36500.0
2251.0,13226.0,449.0,RICH SQUARE,27337.0
2075.0,26335.0,381.0,RICHARDS,41871.0
101572.0,36890.3,916.7,RICHARDSON,78545.3
872.0,25722.0,,RICHARDSVILLE,83056.0
994.0,27934.0,780.0,RICHARDTON,47417.0
9660.0,48227.0,1163.0,RICHBORO,120959.0
2469.0,19316.5,441.0,RICHBURG,38103.5
338.0,33646.0,317.0,RICHEY,43393.0
1255.0,18736.0,497.0,RICHEYVILLE,41429.0
24461.0,25156.0,538.2,RICHFIELD,58169.9
3693.0,22848.0,469.0,RICHFIELD SPRINGS,43750.0
4792.0,21695.0,559.0,RICHFORD,44485.5
3317.0,8477.0,507.0,RICHGROVE,29528.0
83364.0,28574.8,530.5,RICHLAND,50773.1
10846.0,23215.0,499.0,RICHLAND CENTER,45685.0
927.0,16699.0,336.0,RICHLAND SPRINGS,43750.0
21214.0,19577.5,505.0,RICHLANDS,39973.0
1455.0,27041.0,748.0,RICHLANDTOWN,63629.0
700505.0,28623.3,735.8,RICHMOND,54892.6
407.0,16792.0,,RICHMOND DALE,58274.0
58256.0,27127.0,1129.0,RICHMOND HILL,70489.5
2478.0,22702.0,616.0,RICHMONDVILLE,49357.0
6752.0,18693.0,435.0,RICHTON,36195.0
13865.0,27130.0,838.0,RICHTON PARK,52284.0
0.0,,,RICHVALE,
579.0,23464.0,283.0,RICHVIEW,51182.0
1630.0,21680.5,396.0,RICHVILLE,45053.5
8584.0,23129.2,435.5,RICHWOOD,37747.5
1407.0,13277.0,466.0,RICHWOODS,33462.0
1637.0,20331.0,463.0,RICKMAN,43512.0
721.0,34292.0,1105.0,RICKREALL,56957.0
244.0,22464.0,705.0,RICO,46607.0
2566.0,19547.0,531.0,RIDDLE,42768.0
262.0,21403.0,480.0,RIDDLESBURG,34773.0
488.0,19643.0,,RIDDLETON,53393.0
13176.0,34915.5,1023.0,RIDGE,65632.0
1495.0,22495.0,228.0,RIDGE FARM,51333.0
3548.0,20065.0,326.0,RIDGE SPRING,37433.0
32376.0,28697.0,682.0,RIDGECREST,61221.0
1312.0,20089.0,724.0,RIDGEDALE,43452.0
52067.0,47456.0,1188.0,RIDGEFIELD,97544.3
12819.0,30765.0,1136.0,RIDGEFIELD PARK,62388.0
39871.0,26553.7,574.7,RIDGELAND,47973.0
6315.0,22995.0,425.0,RIDGELEY,38613.0
7221.0,20784.5,411.5,RIDGELY,45396.5
1004.0,14273.5,331.5,RIDGEVIEW,28284.0
11426.0,18727.0,363.0,RIDGEVILLE,42175.5
106.0,27265.0,,RIDGEVILLE CORNERS,44479.0
18972.0,23188.5,411.7,RIDGEWAY,41997.2
124554.0,46678.5,1406.0,RIDGEWOOD,96578.5
10229.0,26183.3,576.7,RIDGWAY,48675.0
10988.0,29488.0,825.0,RIDLEY PARK,57211.0
645.0,37925.0,445.0,RIDOTT,40726.0
2345.0,37426.0,915.0,RIEGELSVILLE,68125.0
3453.0,19887.0,417.0,RIEGELWOOD,43359.0
4211.0,16749.0,369.0,RIENZI,27192.0
2675.0,20203.0,467.0,RIESEL,40234.0
13476.0,22027.0,916.0,RIFLE,52272.0
667.0,15989.0,,RIFTON,51840.0
1131.0,19622.0,597.0,RIGA,46500.0
19258.0,20100.0,585.0,RIGBY,54145.0
844.0,21014.0,433.0,RIGGINS,32298.0
1558.0,19263.3,541.0,RILEY,37399.7
1256.0,19709.0,457.0,RILEYVILLE,54487.0
407.0,5814.0,,RILLITO,9449.0
231.0,18469.0,431.0,RILLTON,36071.0
3242.0,19459.0,387.0,RIMERSBURG,42108.0
135.0,24735.0,,RIMFOREST,49115.0
5196.0,21508.0,668.0,RIMROCK,41339.0
328.0,28427.0,,RINARD,55125.0
35484.0,20557.3,558.5,RINCON,38964.3
5950.0,25058.0,1042.0,RINDGE,61875.0
3493.0,27545.0,548.0,RINER,70097.0
5985.0,23218.0,686.0,RINEYVILLE,60893.0
51551.0,23213.2,425.0,RINGGOLD,50189.4
1825.0,28068.0,1125.0,RINGLE,71146.0
2158.0,18332.0,272.0,RINGLING,31327.0
5212.0,54299.0,1323.0,RINGOES,121154.0
242.0,16027.0,227.0,RINGOLD,26607.0
677.0,38384.0,402.0,RINGSTED,46250.0
2305.0,24537.0,425.0,RINGTOWN,44728.0
14924.0,31305.3,993.0,RINGWOOD,80996.7
4910.0,24095.7,408.3,RIO,50089.3
3409.0,25347.0,595.0,RIO DELL,42325.0
300.0,27146.0,,RIO FRIO,36806.0
58441.0,16276.7,502.3,RIO GRANDE,36138.0
41646.0,11901.0,335.0,RIO GRANDE CITY,27337.0
5799.0,17478.0,516.0,RIO HONDO,34324.0
15430.0,21943.0,900.0,RIO LINDA,53429.0
771.0,22535.0,408.0,RIO MEDINA,63583.0
453.0,16742.0,1042.0,RIO NIDO,39299.0
739.0,40877.0,736.0,RIO OSO,78929.0
90490.0,27271.5,913.5,RIO RANCHO,60312.5
19205.0,18137.0,604.0,RIO RICO,47677.0
2090.0,71268.0,,RIO VERDE,101375.0
10061.0,28781.5,859.5,RIO VISTA,56709.0
0.0,,,RIPARIUS,
44752.0,20286.5,398.7,RIPLEY,39243.8
27544.0,28536.0,740.5,RIPON,61929.5
343.0,25086.0,263.0,RIPPEY,44821.0
783.0,18370.0,,RIPPLEMEAD,36217.0
588.0,28634.0,608.0,RIPTON,53889.0
1047.0,16458.0,477.0,RIRIE,39663.0
389.0,20819.0,286.0,RISCO,58125.0
758.0,29270.0,431.0,RISING CITY,58438.0
3669.0,27404.0,518.0,RISING FAWN,51411.0
2020.0,17172.0,264.0,RISING STAR,31317.0
16724.0,26202.0,605.0,RISING SUN,57675.5
1343.0,20190.0,503.0,RISINGSUN,46518.0
6215.0,21180.0,397.0,RISON,42935.0
8784.0,25333.0,500.0,RITTMAN,49835.0
2822.0,21249.0,422.0,RITZVILLE,42794.0
3338.0,56853.0,1498.0,RIVA,145560.0
650.0,17554.0,,RIVER,23295.0
11398.0,42030.0,1329.0,RIVER EDGE,99556.0
21854.0,17931.0,673.0,RIVER FALLS,37820.5
11183.0,62034.0,989.0,RIVER FOREST,113317.0
10300.0,23335.0,788.0,RIVER GROVE,46354.0
405.0,13666.0,,RIVER PINES,32470.0
373.0,25970.0,,RIVER RANCH,41406.0
7857.0,13819.0,577.0,RIVER ROUGE,26185.0
23428.0,20211.0,874.0,RIVERBANK,57404.0
123839.0,24293.3,803.0,RIVERDALE,50546.1
29579.0,24822.0,1112.0,RIVERHEAD,51350.0
511689.0,26911.0,916.3,RIVERSIDE,66405.7
85308.0,28070.1,694.5,RIVERTON,60855.3
18.0,,,RIVERVALE,
105171.0,26646.2,958.2,RIVERVIEW,63075.8
1332.0,24028.0,401.0,RIVES,48661.0
3339.0,25175.0,417.0,RIVES JUNCTION,57143.0
2937.0,23817.0,417.0,RIVESVILLE,45375.0
1489.0,27686.0,411.0,RIVIERA,40735.0
3313.0,26488.0,742.0,RIXEYVILLE,75585.0
573.0,19936.0,350.0,RIXFORD,43958.0
1525.0,23803.0,509.0,ROACH,46667.0
2455.0,22575.0,480.0,ROACHDALE,50843.0
5007.0,16381.0,332.0,ROAN MOUNTAIN,30743.0
1710.0,23598.0,513.0,ROANN,53226.0
219148.0,28954.5,570.9,ROANOKE,52416.2
27436.0,18527.0,467.0,ROANOKE RAPIDS,34652.0
926.0,24797.0,517.0,ROARING BRANCH,50455.0
377.0,27036.0,,ROARING GAP,44962.0
3273.0,16928.0,365.0,ROARING RIVER,29467.0
5302.0,23629.0,484.0,ROARING SPRING,45048.0
430.0,19716.0,319.0,ROARING SPRINGS,35208.0
255.0,10380.0,,ROARK,34107.0
2308.0,22329.0,530.0,ROBARDS,65655.0
14623.0,15747.7,444.3,ROBBINS,26570.3
524.0,21619.0,575.0,ROBBINSTON,44911.0
8137.0,19718.0,416.0,ROBBINSVILLE,34081.0
3022.0,19831.0,399.0,ROBELINE,42500.0
4416.0,18703.0,329.0,ROBERSONVILLE,31173.0
1229.0,15952.0,,ROBERT,34727.0
1625.0,21564.0,273.0,ROBERT LEE,38839.0
3310.0,16493.0,427.0,ROBERTA,30417.0
6635.0,23690.0,540.2,ROBERTS,48839.2
13674.0,20190.5,510.5,ROBERTSDALE,38017.5
325.0,32508.0,,ROBERTSON,44167.0
3502.0,23313.0,600.0,ROBERTSVILLE,51697.5
5021.0,27996.0,623.0,ROBESONIA,62685.0
2713.0,43323.0,744.0,ROBINS,115938.0
12614.0,26677.8,383.3,ROBINSON,46839.2
317.0,15144.0,,ROBINSON CREEK,32000.0
3506.0,15959.0,584.0,ROBINSONVILLE,33378.0
340.0,16607.0,,ROBSON,29917.0
23303.0,18284.0,488.0,ROBSTOWN,39922.0
1316.0,18378.5,408.0,ROBY,56401.5
1512.0,36928.0,675.0,ROCA,95133.0
1782.0,31085.0,794.0,ROCHDALE,74273.0
19107.0,22816.2,451.2,ROCHELLE,43400.8
5622.0,35443.0,1174.0,ROCHELLE PARK,71240.0
1500.0,50166.0,678.0,ROCHEPORT,79659.0
848.0,24869.0,740.0,ROCHERT,51797.0
774769.0,27465.1,671.7,ROCHESTER,51400.3
1086.0,18820.0,431.0,ROCHESTER MILLS,48958.0
769.0,19269.0,,ROCIADA,50625.0
4245.0,21622.0,299.5,ROCK,44925.3
1754.0,14801.0,,ROCK CAVE,34647.0
1269.0,23513.0,397.0,ROCK CITY,52607.0
644.0,27480.0,643.0,ROCK CITY FALLS,63229.0
4162.0,19556.0,529.0,ROCK CREEK,43043.5
14576.0,21951.5,456.0,ROCK FALLS,48349.0
162.0,20767.0,,ROCK GLEN,57857.0
2739.0,30472.0,525.0,ROCK HALL,48594.0
110970.0,21338.8,736.3,ROCK HILL,58417.0
45040.0,19162.2,610.0,ROCK ISLAND,37047.5
1690.0,9388.0,338.0,ROCK POINT,26581.0
2106.0,25412.0,336.0,ROCK PORT,43992.0
3801.0,24483.0,387.0,ROCK RAPIDS,52500.0
380.0,22252.0,306.0,ROCK RIVER,55216.0
5674.0,23287.0,430.0,ROCK SPRING,62601.0
29555.0,27920.0,663.0,ROCK SPRINGS,58745.0
683.0,31629.0,525.0,ROCK STREAM,65909.0
1975.0,34960.0,,ROCK TAVERN,94958.0
4954.0,21562.0,402.0,ROCK VALLEY,56484.0
442.0,15368.0,,ROCK VIEW,48438.0
21588.0,44395.0,1183.0,ROCKAWAY,98939.0
5207.0,19735.5,641.5,ROCKAWAY BEACH,33773.5
21725.0,36601.0,1088.0,ROCKAWAY PARK,76944.0
3559.0,24679.0,424.5,ROCKBRIDGE,56443.5
743.0,25873.0,558.0,ROCKBRIDGE BATHS,37083.0
9097.0,21274.0,431.0,ROCKDALE,36453.0
1133.0,40601.0,613.0,ROCKFALL,85156.0
2287.0,23467.0,423.0,ROCKFIELD,54615.0
237655.0,27711.8,629.8,ROCKFORD,46499.6
208.0,8729.0,,ROCKHAM,51111.0
268.0,17182.0,414.0,ROCKHILL FURNACE,33000.0
3084.0,11004.0,415.0,ROCKHOLDS,22556.0
25745.0,18000.0,389.0,ROCKINGHAM,31358.0
291.0,38485.0,240.0,ROCKLAKE,62917.0
26588.0,24841.0,662.5,ROCKLAND,44895.4
36339.0,22744.0,814.0,ROCKLEDGE,47558.0
58589.0,34136.5,1181.0,ROCKLIN,76288.5
18382.0,19858.0,488.0,ROCKMART,44072.0
39095.0,24607.1,580.6,ROCKPORT,48040.6
1842.0,21623.0,260.0,ROCKSPRINGS,47083.0
12341.0,27532.0,490.5,ROCKTON,61123.0
6101.0,20800.5,722.0,ROCKVALE,52447.5
145726.0,33400.8,908.8,ROCKVILLE,68789.8
27235.0,52028.0,1215.0,ROCKVILLE CENTRE,104503.0
59595.0,37300.5,1060.5,ROCKWALL,89701.0
11540.0,24613.0,416.0,ROCKWELL,49390.0
2686.0,25351.0,353.0,ROCKWELL CITY,48990.0
29455.0,27659.5,496.3,ROCKWOOD,52142.2
441.0,24257.0,438.0,ROCKY,58125.0
1653.0,16305.0,413.0,ROCKY COMFORT,42083.0
8816.0,26837.0,594.0,ROCKY FACE,58553.0
6348.0,16569.0,278.0,ROCKY FORD,27543.5
473.0,25636.0,,ROCKY GAP,44917.0
20380.0,34815.3,1167.5,ROCKY HILL,84266.0
92747.0,21377.6,492.8,ROCKY MOUNT,39310.4
22636.0,26393.0,963.0,ROCKY POINT,64628.5
1600.0,27108.5,734.0,ROCKY RIDGE,62829.0
20170.0,45136.0,687.0,ROCKY RIVER,67645.0
287.0,11333.0,,RODANTHE,14649.0
8815.0,20363.0,641.5,RODEO,41842.5
553.0,15500.0,,RODERFIELD,34659.0
545.0,16859.0,409.0,RODESSA,19875.0
737.0,32892.0,642.0,RODMAN,71250.0
2120.0,19150.0,438.0,RODNEY,42557.0
442.0,25308.0,372.0,ROE,58500.0
4023.0,30004.0,775.0,ROEBLING,71750.0
6696.0,25504.0,531.0,ROEBUCK,58185.0
2072.0,20437.0,272.0,ROFF,38864.0
93538.0,24998.0,561.8,ROGERS,57207.3
4676.0,23434.0,392.0,ROGERS CITY,40000.0
83.0,18700.0,529.0,ROGERSON,30000.0
